CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,Sigma,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
l2_loss,1024,1000,70,0,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-7.54976068e-01  9.04290901e+01 -3.14404289e-02  9.71388372e+01
  9.43269052e-01  5.60660418e-02  1.64346207e+01  4.00000000e+00]","[-7.54978647e-01  9.05060384e+01 -3.14404286e-02  9.71432635e+01
  9.33279890e-01  5.60660330e-02  1.64538688e+01  4.00000000e+00]","[-7.61592779e-01  9.06719345e+01 -3.14404289e-02  9.71388372e+01
  9.64988150e-01  5.60660418e-02  1.64346207e+01  4.00000000e+00]","[-7.65888892e-01  9.04251449e+01 -3.14404283e-02  9.71377332e+01
  9.27108711e-01  5.60660379e-02  1.64370798e+01  4.00000000e+00]","[-8.29741009e-01  8.98404321e+01 -3.14433177e-02  9.70132053e+01
  8.58406851e-01  5.60680630e-02  1.43996860e+01  4.00000000e+00]","[0.0016653675704928976, 0.0017160930786437145, 0.0017539567446335808, 0.0017686633789229522, 0.0018011394886383032]",0.0017410440522662,214.16055672871045
l2_loss,512,1000,70,10,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[ 0.75117517 70.04479671  0.97995943 51.07638253  0.39945905  0.71584879
 15.83951865  4.        ]","[ 0.8550589  72.48834164  0.99996852 50.42750445  0.63188674  0.68055295
 16.29269026  4.        ]","[ 0.76852404 72.6349144   0.99989677 51.98591894  0.53842806  0.69103221
 16.26678055  4.        ]","[ 0.75116969 68.5827642   0.90384092 50.83751338  0.40687138  0.69644308
 15.84404986  4.        ]","[ 0.71087864 72.55505822  0.96444056 50.2433885   0.53013277  0.70652737
 16.08290175  4.        ]","[0.030636269813503068, 0.031278072313526965, 0.031388786934845404, 0.03176596469543628, 0.03184599512311191]",0.0313830177760847,214.1971746889378
l2_loss,512,1000,70,0,1,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[2.08064520e-02 1.29190980e+01 7.67063450e-01 1.76910269e+01
 5.94808797e-01 6.04213064e-01 8.88193723e+01 4.00000000e+00]","[2.07920918e-02 1.21412489e+01 6.73614857e-01 1.70266436e+01
 5.78793863e-01 7.42336957e-01 8.83984950e+01 4.00000000e+00]","[2.08064596e-02 1.29243473e+01 7.21195869e-01 1.73071924e+01
 5.94736611e-01 6.04370627e-01 8.98135959e+01 4.00000000e+00]","[2.07836757e-02 1.22366555e+01 6.60182890e-01 1.69267247e+01
 4.11793077e-01 7.33857593e-01 9.02185837e+01 4.00000000e+00]","[1.74591942e-02 1.27396725e+01 7.17933059e-01 1.74672119e+01
 6.07969752e-01 6.92935331e-01 8.52724547e+01 4.00000000e+00]","[0.02653693517380265, 0.0269009560670955, 0.02692937124211804, 0.02699191176050448, 0.02699500394415286]",0.0268708356375347,217.84621033191172
l1_loss,1024,1000,70,10,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[ 7.17010029e-01  1.38777416e+01  8.92489794e-02  1.42837394e+01
  9.99995456e-01 -4.08959913e-03  5.87032955e+01  4.00000000e+00]","[ 7.86913701e-01  1.36177961e+01  8.92611080e-02  1.37697221e+01
  9.99999991e-01 -5.03723330e-03  6.38953106e+01  4.00000000e+00]","[ 7.22839415e-01  1.38712926e+01  8.92488702e-02  1.42941038e+01
  1.00000000e+00 -4.08859608e-03  6.47534025e+01  4.00000000e+00]","[ 7.22820415e-01  1.30454766e+01  8.92488663e-02  1.33087610e+01
  9.88515520e-01 -4.08877455e-03  5.89030718e+01  4.00000000e+00]","[ 7.22811798e-01  1.37362518e+01  8.92465431e-02  1.43000838e+01
  1.00000000e+00 -4.09147808e-03  6.15979802e+01  4.00000000e+00]","[0.020626232625260026, 0.020954691164174453, 0.021205596821688523, 0.02124089926224586, 0.02124243338264569]",0.0210539706512029,231.9655109450131
l1_loss,512,1000,70,0,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.03362235e-02 7.06590645e+01 8.05548649e-01 7.81624520e+01
 9.57747756e-02 1.68519006e-02 1.38028649e+01 4.00000000e+00]","[1.05412718e-02 7.18209589e+01 8.87405136e-01 7.87781500e+01
 1.05052623e-01 1.57597127e-02 1.79233837e+01 4.00000000e+00]","[6.75294670e-03 7.51236839e+01 1.00000000e+00 8.31634737e+01
 5.66181024e-02 1.81695341e-02 3.72705775e+00 4.00000000e+00]","[1.05412899e-02 7.35252058e+01 7.73268707e-01 7.84974854e+01
 1.06021917e-01 1.71570096e-02 1.58951668e+01 4.00000000e+00]","[6.75360156e-03 7.59595632e+01 1.00000000e+00 8.23775453e+01
 5.66593403e-02 1.81689134e-02 3.54832356e+00 4.00000000e+00]","[0.006900694940592586, 0.007071033986085672, 0.007639750453901124, 0.007649319369406341, 0.007685677331747886]",0.0073892952163467,244.22891038168336
l2_loss,1024,1000,70,1,1,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-5.25600012e-01  7.55897559e+01 -3.10967347e-02  7.75022292e+01
  9.34474793e-01  5.60677724e-02  1.37308758e+01  4.00000000e+00]","[-9.14336204e-01  7.10822827e+01 -3.49100730e-02  7.35002193e+01
  1.00000000e+00  5.77716404e-02  9.27070039e+00  4.00000000e+00]","[-9.42494601e-01  7.05065009e+01 -3.49155045e-02  7.34244436e+01
  8.81803849e-01  5.66730525e-02  4.90665906e+00  4.00000000e+00]","[-9.41408082e-01  7.13983932e+01 -3.49155045e-02  7.10384213e+01
  8.01183400e-01  5.66730525e-02  2.94918077e+00  4.00000000e+00]","[-9.78812935e-01  7.02481859e+01 -3.49111127e-02  7.34816862e+01
  8.41820251e-01  5.78692847e-02  7.60310721e+00  4.00000000e+00]","[0.0018179259666117433, 0.0022585435933126425, 0.002285911362875878, 0.002316846270999372, 0.0023202604865615786]",0.0021998975360722,246.46801591278992
l1_loss,512,1000,70,0,1,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[8.96216335e-03 6.61316873e+01 1.74762007e-01 6.47279090e+01
 7.42810398e-02 1.50296126e-02 1.35036703e+01 4.00000000e+00]","[8.96216315e-03 6.64257643e+01 2.37241555e-01 6.38221391e+01
 7.42799353e-02 1.50297422e-02 1.32207124e+01 4.00000000e+00]","[8.96216327e-03 6.64194418e+01 1.78326269e-01 6.50435928e+01
 7.42793237e-02 1.50298198e-02 1.33605107e+01 4.00000000e+00]","[8.96216338e-03 6.61502914e+01 1.82748874e-01 6.47735372e+01
 7.42810417e-02 1.50296127e-02 1.38019305e+01 4.00000000e+00]","[8.96216337e-03 6.61333221e+01 1.80303669e-01 6.47428081e+01
 7.42799380e-02 1.50296128e-02 1.38941070e+01 4.00000000e+00]","[0.00267187801278584, 0.0027715505089278155, 0.0027906198786905702, 0.0028072964596299373, 0.0028477303853901544]",0.0027778150490848,248.50290760144682
l1_loss,512,1000,70,10,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[1.96683974e-01 1.31411915e+01 6.77518859e-02 1.32497503e+01
 6.13278788e-01 3.31491509e-03 9.73059303e+01 4.00000000e+00]","[1.87144371e-01 1.24108197e+01 6.84823249e-02 1.22434474e+01
 6.01239129e-01 4.13982853e-03 8.93212763e+01 4.00000000e+00]","[1.88191112e-01 1.31451552e+01 6.77510069e-02 1.32920932e+01
 5.81047563e-01 3.31481652e-03 9.85133833e+01 4.00000000e+00]","[1.88532058e-01 1.31421195e+01 6.77520048e-02 1.32919529e+01
 5.81020416e-01 3.31514274e-03 9.89190808e+01 4.00000000e+00]","[2.02121954e-01 1.16871484e+01 6.77104474e-02 1.19282344e+01
 5.77369833e-01 3.12325844e-03 9.68780557e+01 4.00000000e+00]","[0.011325946441132871, 0.01198717570521068, 0.012308736270752935, 0.012328578382027224, 0.012813961459730329]",0.0121528796517708,251.16826618148244
l1_loss,512,1000,70,1,2,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[8.66763792e-03 6.38080344e+01 1.74963632e-01 6.27000726e+01
 6.78717726e-02 1.42114104e-02 1.31291746e+01 4.00000000e+00]","[8.66763792e-03 6.38322442e+01 1.74966121e-01 6.27001716e+01
 6.78717730e-02 1.42114102e-02 1.31067019e+01 4.00000000e+00]","[8.66763792e-03 6.38286171e+01 1.80940826e-01 6.26969643e+01
 6.78712184e-02 1.42116498e-02 1.34738234e+01 4.00000000e+00]","[8.66763792e-03 6.38274204e+01 1.74977434e-01 6.27037628e+01
 6.78714125e-02 1.42113069e-02 1.34821036e+01 4.00000000e+00]","[8.66763792e-03 6.38261260e+01 1.74965520e-01 6.27037402e+01
 6.78714119e-02 1.42113081e-02 1.32254559e+01 4.00000000e+00]","[0.00207761076764406, 0.0020847609843176696, 0.0021011961647117586, 0.0021140735011477424, 0.0021149321077639813]",0.002098514705117,257.1555556801015
l1_loss,1024,1000,70,0,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[1.66275984e-01 4.66915555e+01 8.54617792e-02 4.66087325e+01
 9.06001080e-01 1.03878254e-02 1.29443717e+01 4.00000000e+00]","[1.70704026e-01 4.41961678e+01 9.35297062e-02 4.40841331e+01
 9.66007490e-01 9.88808171e-03 2.69765214e+01 4.00000000e+00]","[1.70032116e-01 4.68149280e+01 9.23321913e-02 4.66115927e+01
 9.82990554e-01 9.88748173e-03 2.04750833e+01 4.00000000e+00]","[1.96773589e-01 4.50323137e+01 9.03730298e-02 4.53416355e+01
 1.00000000e+00 1.03901203e-02 1.14707506e+01 4.00000000e+00]","[1.70028232e-01 4.68422043e+01 9.23357021e-02 4.64416117e+01
 9.65410728e-01 1.10641328e-02 1.94510384e+01 4.00000000e+00]","[0.01146871265496917, 0.011544019451414578, 0.011605795813493497, 0.011968235101478267, 0.012032234084535605]",0.0117237994211782,261.84127828169136
l2_loss,512,1000,70,1,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-1.16808891e-01  7.36706542e+01 -1.92539696e-02  7.41374292e+01
  5.39405095e-01  4.66994924e-02  1.26471980e+01  4.00000000e+00]","[-2.19812988e-01  7.12409480e+01 -2.61501692e-02  7.40644146e+01
  8.09375610e-01  5.04373525e-02  1.95089851e+01  4.00000000e+00]","[-6.87928280e-02  7.40990364e+01 -1.56656160e-02  7.49212862e+01
  5.15000972e-01  4.47074743e-02  1.74922658e+01  4.00000000e+00]","[-1.74253233e-01  7.36316966e+01 -2.05813590e-02  7.39500227e+01
  1.00000000e+00  5.04329910e-02  2.06457075e+01  4.00000000e+00]","[-1.06209337e-01  7.01201436e+01 -1.93979030e-02  7.50308145e+01
  5.45094307e-01  4.71262063e-02  1.60775277e+01  4.00000000e+00]","[0.001385588213522572, 0.0013943566300315313, 0.001470903051165879, 0.0015131363993470595, 0.0015594702301667967]",0.0014646909048467,271.46024432930716
l2_loss,1024,1000,70,0,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[7.80481314e-03 6.91667336e+01 9.71233205e-01 5.66435349e+01
 6.78712226e-02 1.62132153e-02 1.23346618e+01 4.00000000e+00]","[7.80595867e-03 6.88089620e+01 8.94591440e-01 5.72491321e+01
 6.55228644e-02 1.54993162e-02 1.09311951e+01 4.00000000e+00]","[7.80552234e-03 6.85184210e+01 1.00000000e+00 5.68112820e+01
 6.70526535e-02 1.62126616e-02 1.28653856e+01 4.00000000e+00]","[7.80556541e-03 6.81922650e+01 1.00000000e+00 5.45743988e+01
 6.71029094e-02 1.62134882e-02 1.26313538e+01 4.00000000e+00]","[8.18325015e-03 6.71631815e+01 9.38662032e-01 5.70239320e+01
 6.55230045e-02 1.55994557e-02 1.23136678e+01 4.00000000e+00]","[8.979524599306868e-05, 9.130783531355254e-05, 9.601230761444469e-05, 9.73363445716306e-05, 0.00010172427188539068]",9.523520107561744e-05,278.2357848594374
l2_loss,512,1000,70,0,1,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[4.12580586e-02 1.19983439e+01 6.81973394e-02 1.20936519e+01
 8.94937454e-02 2.69618299e-03 2.70707490e+01 4.00000000e+00]","[4.12576018e-02 1.19899328e+01 6.81974504e-02 1.20981653e+01
 8.94887440e-02 2.69617622e-03 2.35403277e+01 4.00000000e+00]","[4.12601006e-02 1.19899708e+01 6.81974662e-02 1.20977686e+01
 8.95010218e-02 2.69617545e-03 2.22880477e+01 4.00000000e+00]","[4.12532206e-02 1.19890581e+01 6.81972678e-02 1.20927034e+01
 8.94520478e-02 2.69618205e-03 2.71292082e+01 4.00000000e+00]","[4.01485164e-02 1.25899140e+01 6.75086845e-02 1.29848869e+01
 9.49584350e-02 2.70569089e-03 2.53350152e+01 4.00000000e+00]","[0.00018885941702761173, 0.0002188087639232779, 0.00029289877709657344, 0.00029689423641075335, 0.00030060987986068276]",0.0002596142148637,291.93488919746216
l2_loss,512,1000,70,10,2,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.41441822e-02 4.17647634e+01 9.99986237e-01 4.02029629e+01
 5.53987045e-02 4.01443172e-03 1.14225592e+01 4.00000000e+00]","[1.41441831e-02 4.17640604e+01 1.00000000e+00 4.02029627e+01
 5.53987046e-02 4.01368682e-03 1.18863987e+01 4.00000000e+00]","[1.41441828e-02 4.17668331e+01 9.71115132e-01 4.02029538e+01
 5.53999077e-02 4.08046721e-03 1.27772443e+01 4.00000000e+00]","[1.31933969e-02 4.14050449e+01 8.02164899e-01 4.01996761e+01
 5.53987083e-02 4.53605092e-03 2.44200793e+01 4.00000000e+00]","[1.41441816e-02 4.17660036e+01 9.95383287e-01 4.02029593e+01
 5.53987046e-02 4.01485838e-03 1.17158908e+01 4.00000000e+00]","[0.0008122361840210839, 0.0008330715395671604, 0.0008427608683638859, 0.0008468207445155567, 0.0008690201534657063]",0.0008407818979866,306.1824293087162
l1_loss,1024,1000,70,0,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[6.27292485e-02 6.80517334e+01 1.71882004e-01 6.84433309e+01
 5.21869914e-01 1.58597286e-02 1.13992609e+01 4.00000000e+00]","[6.27292700e-02 6.79744157e+01 6.23965544e-01 6.33184816e+01
 5.27894546e-01 1.58600184e-02 1.18194320e+01 4.00000000e+00]","[6.27292703e-02 6.79747420e+01 7.71714962e-01 6.31633673e+01
 5.27893186e-01 1.58600185e-02 1.18272864e+01 4.00000000e+00]","[6.23747354e-02 6.71078763e+01 5.86061990e-01 6.93155635e+01
 5.64191591e-01 1.56636728e-02 1.75835523e+01 4.00000000e+00]","[6.23745622e-02 6.83892901e+01 6.63543365e-01 6.94986957e+01
 5.64222580e-01 1.56638041e-02 1.56630732e+01 4.00000000e+00]","[0.009448538715941344, 0.010135097930683814, 0.010447695300420166, 0.010527195484141012, 0.010593171655063106]",0.0102303398172498,306.5259403781897
l2_loss,512,1000,70,1,2,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[8.37906024e-03 6.65057951e+01 3.45544242e-01 6.28420516e+01
 6.84133731e-02 1.49352434e-02 1.10631690e+01 4.00000000e+00]","[8.37876717e-03 6.57446193e+01 1.00000000e+00 6.55857801e+01
 6.83782896e-02 1.49369651e-02 1.32882005e+01 4.00000000e+00]","[8.37953646e-03 6.67278194e+01 4.15586885e-01 6.41049941e+01
 7.10022920e-02 1.44970784e-02 1.51881499e+01 4.00000000e+00]","[8.37947387e-03 6.72234202e+01 9.85703146e-01 6.41868254e+01
 6.67124245e-02 1.49327253e-02 1.00069542e+01 4.00000000e+00]","[8.37953582e-03 6.67911703e+01 5.92799785e-01 6.26595052e+01
 7.14849302e-02 1.44967722e-02 1.36779953e+01 4.00000000e+00]","[3.9620243081230814e-05, 3.9914529406238246e-05, 4.324971434215256e-05, 4.5242781510650544e-05, 4.681723873539981e-05]",4.29689014151344e-05,317.3307453119513
l2_loss,512,1000,70,1,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[ 0.28292193 16.84007442  0.29805745 55.29831591  0.60038634  0.1460313
 11.77118649  4.        ]","[ 0.2830872  16.84054675  0.21977819 61.17740703  0.59782707  0.1460313
 11.75643693  4.        ]","[ 0.28270895 16.75267504  0.2121657  57.448299    0.60735513  0.14603297
 11.84091159  4.        ]","[ 0.28292823 16.83925677  0.1932578  57.96103721  0.59787085  0.1460313
 11.75738504  4.        ]","[ 0.28270902 16.75237641  0.2446694  57.44973787  0.60736219  0.14603297
 11.84118225  4.        ]","[0.015063377515352867, 0.015557662250544021, 0.01576684540444578, 0.015825367816314558, 0.015826185939030808]",0.0156078877851376,319.3647623352551
l2_loss,1024,1000,70,1,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-9.87467082e-01  6.92705672e+01 -3.77956700e-02  7.44892105e+01
  9.03203829e-01  6.02841997e-02  1.06710743e+01  4.00000000e+00]","[-9.73793123e-01  6.90115156e+01 -3.77930790e-02  7.31387553e+01
  1.00000000e+00  5.77203651e-02  1.12670696e+01  4.00000000e+00]","[-1.00000000e+00  7.05115940e+01 -3.77918478e-02  7.32643006e+01
  9.94200292e-01  5.77182845e-02  1.06873900e+01  4.00000000e+00]","[-9.73802055e-01  6.90097639e+01 -3.77930791e-02  7.31425749e+01
  9.99918133e-01  5.77203437e-02  1.16105290e+01  4.00000000e+00]","[-9.99990063e-01  6.90226318e+01 -3.77942732e-02  7.29184236e+01
  9.89458708e-01  5.77095238e-02  1.06850608e+01  4.00000000e+00]","[0.0018699952497508595, 0.0018729860027022344, 0.001924763653519591, 0.0019366894012148598, 0.0019817225863808657]",0.0019172313787136,332.5149328921186
l2_loss,512,1000,70,0,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[8.65757597e-02 8.05957266e+01 1.00000000e+00 8.31359387e+01
 1.00000000e+00 1.94504043e-02 1.04251680e+01 4.00000000e+00]","[7.97381944e-02 7.31112341e+01 9.40962405e-01 6.18694357e+01
 7.85525101e-01 2.14196038e-02 1.45858704e+01 4.00000000e+00]","[1.23268579e-01 6.68102445e+01 6.74712467e-01 6.65986487e+01
 1.00000000e+00 1.79922513e-02 1.31058410e+01 4.00000000e+00]","[8.67255868e-02 8.22602141e+01 7.58793072e-01 7.74210067e+01
 7.35986211e-01 1.92309981e-02 1.14270480e+00 4.00000000e+00]","[5.88268147e-02 7.15456439e+01 3.01905808e-01 7.17139527e+01
 5.93112537e-01 1.61558635e-02 1.75736371e+01 4.00000000e+00]","[0.0006750639861062345, 0.0012037132501670161, 0.0012205231901413136, 0.0013110753291490922, 0.0013194893694096924]",0.0011459730249946,345.1508951702808
l1_loss,1024,1000,70,10,1,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[9.03565708e-03 6.34205635e+01 9.19711986e-01 6.04274967e+01
 6.67168189e-02 1.41925441e-02 1.00903338e+01 4.00000000e+00]","[9.04515319e-03 6.35747630e+01 4.40401931e-01 5.45440142e+01
 6.29788220e-02 1.41924885e-02 5.82180127e+00 4.00000000e+00]","[9.04515444e-03 6.35740892e+01 4.40172030e-01 5.39161533e+01
 6.29819523e-02 1.41924886e-02 5.83463246e+00 4.00000000e+00]","[9.04457366e-03 6.45610850e+01 4.78564622e-01 5.48448864e+01
 6.65591487e-02 1.41924880e-02 7.70074621e+00 4.00000000e+00]","[9.37180584e-03 6.42052029e+01 6.41103524e-01 5.89486782e+01
 6.80840792e-02 1.41925433e-02 7.33352152e+00 4.00000000e+00]","[0.00333050875793032, 0.003388587033130094, 0.003452590189500377, 0.00355318417651194, 0.0035759467042084424]",0.0034601633722562,353.98135840127577
l1_loss,1024,1000,70,0,2,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.12193991e-01 6.38245911e+01 1.00000000e+00 6.43477131e+01
 8.27504710e-01 1.39733656e-02 1.00437896e+01 4.00000000e+00]","[8.80779524e-02 6.73725166e+01 7.26904618e-01 6.38333661e+01
 6.15562162e-01 1.49818062e-02 0.00000000e+00 4.00000000e+00]","[1.32527147e-01 6.65030336e+01 9.53829701e-01 5.37077580e+01
 8.96896768e-01 1.46382633e-02 0.00000000e+00 4.00000000e+00]","[1.12678067e-01 6.33956330e+01 1.00000000e+00 6.59883915e+01
 8.17893396e-01 1.39760676e-02 8.97402371e+00 4.00000000e+00]","[1.14034437e-01 6.48123242e+01 7.13479439e-01 6.12909574e+01
 7.65939990e-01 1.39786593e-02 1.47487423e+00 4.00000000e+00]","[0.010436384868603448, 0.010582639061275866, 0.01063497314747607, 0.01130363217091869, 0.011739689293402862]",0.0109394637083353,356.11935783957307
l1_loss,512,1000,70,1,1,0.2,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.22587246e-01 6.32818957e+01 6.86503621e-01 5.90769375e+01
 9.00632268e-01 1.40050412e-02 9.69319364e+00 4.00000000e+00]","[1.22587336e-01 6.32699223e+01 6.35334717e-01 5.90857861e+01
 9.00622460e-01 1.40770205e-02 9.66488030e+00 4.00000000e+00]","[1.22586559e-01 6.35902852e+01 6.89045818e-01 5.90863120e+01
 9.00634352e-01 1.40048156e-02 9.98358645e+00 4.00000000e+00]","[1.22585809e-01 6.32658374e+01 6.27354404e-01 5.90821403e+01
 9.00606461e-01 1.40048941e-02 9.52066247e+00 4.00000000e+00]","[1.22586195e-01 6.32642685e+01 6.35341124e-01 5.90820710e+01
 9.00606499e-01 1.40048940e-02 9.67363769e+00 4.00000000e+00]","[0.005810373031403416, 0.005843828492535407, 0.006242195093479791, 0.006255085899971313, 0.006444125076526832]",0.0061191215187833,371.0875929907426
l2_loss,1024,1000,70,1,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[8.10286979e-02 7.86768799e+01 6.78046016e-01 9.77994361e+01
 8.40430310e-01 1.85949678e-02 9.57566439e+00 4.00000000e+00]","[7.73124169e-02 8.13562034e+01 7.13500583e-01 9.99834199e+01
 6.80202348e-01 1.85911787e-02 9.95903538e-02 4.00000000e+00]","[7.73089445e-02 8.11343049e+01 7.13646317e-01 1.00000000e+02
 6.80016550e-01 1.85911800e-02 5.54965279e-02 4.00000000e+00]","[8.10273471e-02 7.86905445e+01 7.03756909e-01 9.42816268e+01
 8.40287069e-01 1.85881955e-02 9.68106362e+00 4.00000000e+00]","[8.10318390e-02 7.86714421e+01 1.00000000e+00 9.77942162e+01
 8.40349140e-01 1.85943917e-02 9.51212445e+00 4.00000000e+00]","[0.0014785245051205447, 0.0015070887132877491, 0.0019190616122374208, 0.0019228829391329276, 0.0019437872899847777]",0.0017542690119526,385.38472585001335
l1_loss,1024,1000,70,10,2,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.17630812e-01 6.13638756e+01 1.00000000e+00 5.23088417e+01
 8.11074483e-01 1.34774043e-02 8.73244005e+00 4.00000000e+00]","[1.48427933e-01 6.49365183e+01 8.66728327e-01 5.56293389e+01
 1.00000000e+00 1.45140043e-02 0.00000000e+00 4.00000000e+00]","[1.51821318e-01 6.28884392e+01 9.05223702e-01 5.33389051e+01
 1.00000000e+00 1.37749776e-02 2.24817153e+00 4.00000000e+00]","[1.16843525e-01 6.20756748e+01 7.64686497e-01 5.18999844e+01
 7.54462325e-01 1.34773640e-02 2.25089271e+00 4.00000000e+00]","[1.55223182e-01 6.26719844e+01 6.41563829e-01 5.46747435e+01
 9.96967129e-01 1.34773634e-02 2.17058214e-01 4.00000000e+00]","[0.011723233483180063, 0.011851362891540956, 0.012169897909269579, 0.012315751292556156, 0.012332897626152443]",0.0120786286405398,419.0200819839371
l1_loss,512,1000,70,10,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[3.69970665e-01 8.69742588e+00 5.80881705e-02 8.74751481e+00
 9.60762526e-01 6.15865927e-03 2.01806543e+01 4.00000000e+00]","[3.69970125e-01 8.69742272e+00 5.80881705e-02 8.74752014e+00
 9.60774584e-01 6.15866162e-03 2.01753351e+01 4.00000000e+00]","[3.69970125e-01 8.69742265e+00 5.80881705e-02 8.74752019e+00
 9.60762528e-01 6.15926866e-03 2.01799883e+01 4.00000000e+00]","[3.69965673e-01 8.69742260e+00 5.80881705e-02 8.74795007e+00
 9.60755485e-01 6.15868829e-03 2.06421275e+01 4.00000000e+00]","[3.69970125e-01 8.69742269e+00 5.80881705e-02 8.74751919e+00
 9.60762513e-01 6.15926866e-03 2.01799824e+01 4.00000000e+00]","[0.009124781788138034, 0.009464282669448352, 0.009585970154324164, 0.00988353063834041, 0.010075293082147654]",0.0096267716664797,437.4520100716518
l1_loss,512,1000,70,1,2,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[1.39561980e-01 6.12653620e+01 2.62735750e-01 5.41460301e+01
 9.58772459e-01 1.31545337e-02 8.28182704e+00 4.00000000e+00]","[1.34391609e-01 6.14952829e+01 9.99970186e-01 5.43794390e+01
 1.00000000e+00 1.31538570e-02 1.28662980e+01 4.00000000e+00]","[1.39170192e-01 6.50476904e+01 8.36720587e-01 5.59628020e+01
 1.00000000e+00 1.48811763e-02 4.53171792e+00 4.00000000e+00]","[1.23135614e-01 6.28473722e+01 1.00000000e+00 5.39726099e+01
 8.75031789e-01 1.31537972e-02 7.71005997e+00 4.00000000e+00]","[1.39547909e-01 6.05073734e+01 9.60518459e-01 5.41510648e+01
 1.00000000e+00 1.31546357e-02 1.27991340e+01 4.00000000e+00]","[0.008728639126482167, 0.008794530512042828, 0.009459043422531444, 0.009575947195133524, 0.009660429190410465]",0.00924371788932,445.25848832602423
